Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
AARTIIND,AARTI INDUSTRIES LTD.,"EDUCATION & VOCATIONAL TRAINING, HEALTHCARE, WOMEN EMPOWERMENT, WATER CLEANSING & CONSERVATION HYGIENE AND SANITATION LIVE STOCK DEVELOPMENT, RURAL DEVELOPMENT",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (III), SCHEDULE VII (X)",447.0,447.0,"AARTI VIKAS & SEVA MISSION,AARTI FOUNDATION",223.5,"BANWASI SEVA ASHRAM,LION CLUB OF VAPI,MUMBAI MANAGEMENT ACADEMY,SANSKDEEP TRUST,UDAN FOUNDATION,VICHARTA SAMUDAY SAMARTHAN MANCH,LITTLE BLOSSOM SCHOOL,ANAVIL PARIVAR VALSAD,VAIDIC DHARMA SANSTHAN,WORLD WIDE FUND FOR NATURE, INDIA,TULSI VIDHYA MANDIR,BAHUBALI CHILDREN HOSPITAL,VANVASI KALYAN ASHRAM,ANKLESHWAR ROTARY FOUNDATION,ADIVASI SAMAJ DEVSTAN MANDAL,KAPRADA VIBHAG CHARITABLE TRUST,ROBOCON LTCE,SHANKARDHAM SCHOOL,SHREE VARDHMAN STHANAKVAS,DHANVALLABH CHARITABLE TRUST,NARMADA KIDNEY FOUNDATION,VAPI ROTARY NIRAMAY TRUST,RANKAR FOUNDATION,CHILD HELP FOUNDATION,SHRI LG HARIA MULTIPURPOSE SCHOOL FOUNDATION,GLOBAL APPROACH FOR RURAL DEVELOPMENT,KUMARPAL GANDHI BLOOD BANK,YUSUF MEHERALLY CENTRE,SUSHIL TRUST,INSTITUTE OF CHEMICAL TECHNOLOGY,SANSKRUTIK VIKAS MANDAL,SHREE SIDDHIVINAYAK SEVABHAVI SANSTHAN,SAFETY EDUCATION & RESEARCH FOUNDATION,SHREE MULUND VARDHMAN KALYAN KENDRA,GEC VALSAD,MENTOR COLLEGE,MANIBEN MANEKLAL GANDHI CHARITABLE TRUST",223.5,MAHARASHTRA,MARATHWADA,Town
AARTIIND,AARTI INDUSTRIES LTD.,"EDUCATION & VOCATIONAL TRAINING, HEALTHCARE, WOMEN EMPOWERMENT, WATER CLEANSING & CONSERVATION HYGIENE AND SANITATION LIVE STOCK DEVELOPMENT, RURAL DEVELOPMENT",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (III), SCHEDULE VII (X)",447.0,447.0,"AARTI VIKAS & SEVA MISSION,AARTI FOUNDATION",223.5,"BANWASI SEVA ASHRAM,LION CLUB OF VAPI,MUMBAI MANAGEMENT ACADEMY,SANSKDEEP TRUST,UDAN FOUNDATION,VICHARTA SAMUDAY SAMARTHAN MANCH,LITTLE BLOSSOM SCHOOL,ANAVIL PARIVAR VALSAD,VAIDIC DHARMA SANSTHAN,WORLD WIDE FUND FOR NATURE, INDIA,TULSI VIDHYA MANDIR,BAHUBALI CHILDREN HOSPITAL,VANVASI KALYAN ASHRAM,ANKLESHWAR ROTARY FOUNDATION,ADIVASI SAMAJ DEVSTAN MANDAL,KAPRADA VIBHAG CHARITABLE TRUST,ROBOCON LTCE,SHANKARDHAM SCHOOL,SHREE VARDHMAN STHANAKVAS,DHANVALLABH CHARITABLE TRUST,NARMADA KIDNEY FOUNDATION,VAPI ROTARY NIRAMAY TRUST,RANKAR FOUNDATION,CHILD HELP FOUNDATION,SHRI LG HARIA MULTIPURPOSE SCHOOL FOUNDATION,GLOBAL APPROACH FOR RURAL DEVELOPMENT,KUMARPAL GANDHI BLOOD BANK,YUSUF MEHERALLY CENTRE,SUSHIL TRUST,INSTITUTE OF CHEMICAL TECHNOLOGY,SANSKRUTIK VIKAS MANDAL,SHREE SIDDHIVINAYAK SEVABHAVI SANSTHAN,SAFETY EDUCATION & RESEARCH FOUNDATION,SHREE MULUND VARDHMAN KALYAN KENDRA,GEC VALSAD,MENTOR COLLEGE,MANIBEN MANEKLAL GANDHI CHARITABLE TRUST",223.5,MAHARASHTRA,THANE,District
AARTIIND,AARTI INDUSTRIES LTD.,ERADICATING POVERTY AND HUNGER.,,SCHEDULE VII (I),14.0,14.0,"AARTI FOUNDATION,AARTI VIKAS & SEVA MISSION",7.0,"BANWASI SEVA ASHRAM,GLOBAL APPROACH FOR RURAL DEVELOPMENT,ANKLESHWAR ROTARY FOUNDATION,ROBOCON LTCE,LITTLE BLOSSOM SCHOOL,MENTOR COLLEGE,SANSKRUTIK VIKAS MANDAL,KHERDI ANAVIL PARIVAR VALSAD,KAPRADA VIBHAG CHARITABLE TRUST,YUSUF MEHERALLY CENTRE,RANKAR FOUNDATION,CHILD HELP FOUNDATION,MUMBAI MANAGEMENT ACADEMY,DHANVALLABH CHARITABLE TRUST,GEC VALSAD,TULSI VIDHYA MANDIR,SHREE MULUND VARDHMAN KALYAN KENDRA,SANSKDEEP TRUST,INSTITUTE OF CHEMICAL TECHNOLOGY,MANIBEN MANEKLAL GANDHI CHARITABLE TRUST,SHANKARDHAM SCHOOL,VANVASI KALYAN ASHRAM,SHRI LG HARIA MULTIPURPOSE SCHOOL FOUNDATION,SHREE SIDDHIVINAYAK SEVABHAVI SANSTHAN,SHREE VARDHMAN STHANAKVAS,UDAN FOUNDATION,SUSHIL TRUST,VICHARTA SAMUDAY SAMARTHAN MANCH,VAPI ROTARY NIRAMAY TRUST,NARMADA KIDNEY FOUNDATION,VAIDIC DHARMA SANSTHAN,BAHUBALI CHILDREN HOSPITAL,ADIVASI SAMAJ DEVSTAN MANDAL,SAFETY EDUCATION & RESEARCH FOUNDATION,KUMARPAL GANDHI BLOOD BANK,WORLD WIDE FUND FOR NATURE, INDIA,LION CLUB OF VAPI",7.0,MAHARASHTRA,MUMBAI,City
AARTIIND,AARTI INDUSTRIES LTD.,REHABILITATION OF DISASTER AFFECTED AREAS.,,SCHEDULE VII (VIII),26.0,26.0,"AARTI VIKAS & SEVA MISSION,AARTI FOUNDATION",13.0,"SANSKRUTIK VIKAS MANDAL,SANSKDEEP TRUST,SHREE SIDDHIVINAYAK SEVABHAVI SANSTHAN,KHERDI ANAVIL PARIVAR VALSAD,BAHUBALI CHILDREN HOSPITAL,YUSUF MEHERALLY CENTRE,SAFETY EDUCATION & RESEARCH FOUNDATION,MENTOR COLLEGE,LION CLUB OF VAPI,SHRI LG HARIA MULTIPURPOSE SCHOOL FOUNDATION,GEC VALSAD,MANIBEN MANEKLAL GANDHI CHARITABLE TRUST,SHANKARDHAM SCHOOL,MUMBAI MANAGEMENT ACADEMY,KAPRADA VIBHAG CHARITABLE TRUST,TULSI VIDHYA MANDIR,SHREE VARDHMAN STHANAKVAS,SUSHIL TRUST,WORLD WIDE FUND FOR NATURE, INDIA,KUMARPAL GANDHI BLOOD BANK,VANVASI KALYAN ASHRAM,VICHARTA SAMUDAY SAMARTHAN MANCH,LITTLE BLOSSOM SCHOOL,ADIVASI SAMAJ DEVSTAN MANDAL,UDAN FOUNDATION,RANKAR FOUNDATION,DHANVALLABH CHARITABLE TRUST,ANKLESHWAR ROTARY FOUNDATION,SHREE MULUND VARDHMAN KALYAN KENDRA,BANWASI SEVA ASHRAM,NARMADA KIDNEY FOUNDATION,CHILD HELP FOUNDATION,GLOBAL APPROACH FOR RURAL DEVELOPMENT,ROBOCON LTCE,VAIDIC DHARMA SANSTHAN,VAPI ROTARY NIRAMAY TRUST,INSTITUTE OF CHEMICAL TECHNOLOGY",13.0,JAMMU & KASHMIR,JAMMU & KASHMIR,State
ABB,ABB INDIA LTD.,ALTERATION OF REST ROOM AT GOVERNMENT PRIMARY SCHOOL NELAGADARNAHALLI PROMOTING EDUCATION,,"SCHEDULE VII (I), SCHEDULE VII (II)",,5.68,,,,,,,
ABB,ABB INDIA LTD.,CIVIL WORKS AT GOVERNMENT GIRLS HIGH SCHOOL FARIDABAD PROMOTING EDUCATION,,SCHEDULE VII (II),,25.85,,,,,,,
ABB,ABB INDIA LTD.,CONTRIBUTING TO A MULTIPURPOSE VEHICLE FOR A DESTITUTE HOME DIFFERENTLY ABLED,,SCHEDULE VII (I),,1.58,,,,,,,
ABB,ABB INDIA LTD.,CONTRIBUTIONS OF ESSENTIAL ITEMS TO TAMIL NADU FLOOD RELIEF OPERATION NATURAL DISASTERRELIEF,,SCHEDULE VII (VIII),,18.43,,,,,,,
ABB,ABB INDIA LTD.,"DEVELOPMENT OF A SOLAR ENERGY BASED VILLAGE MICRO GRIDE (VMG) FOR RURAL ELECTRIFICATION, FOR AFFORDABLE AND CONTINUOUS POWER AVAILABILITY IN A RURAL AREA.",,SCHEDULE VII (X),,7.5,,,,,,,
ABB,ABB INDIA LTD.,ENVIRONMENTAL SUSTAINABILITY,,SCHEDULE VII (IV),,0.21,,,,,,,
ABB,ABB INDIA LTD.,ERADICATING HUNGER AND PROMOTING EDUCATION,,"SCHEDULE VII (I), SCHEDULE VII (II)",,24.87,,,,,,,
ABB,ABB INDIA LTD.,IMPROVING ENERGY EFFICIENCY - REPLACEMENT WITH ENERGY EFFICIENCY LIGHTS AT A NGO SUPPORTING DESTITUTE AND ORPHANS DIFFERENTLY ABLED,,SCHEDULE VII (III),,0.86,,,,,,,
ABB,ABB INDIA LTD.,INFRASTRUCTURE AND CIVIL WORKS OF THE SCHOOL BUILDING AT PRIMARY SCHOOL GOVARDHAN SCHOOL NASHIK PROMOTING EDUCATION,,SCHEDULE VII (II),,12.35,,,,,,,
ABB,ABB INDIA LTD.,NEEDS ASSESSMENT FOR RURAL DEVELOPMENT,,SCHEDULE VII (X),,1.39,,,,,,,
ABB,ABB INDIA LTD.,PAINTING WORK AT GOVERNMENT HIGHER PRIMARY SCHOOL LAGGERE CLUSTER BENGALURU PROMOTING EDUCATION,,SCHEDULE VII (II),,2.5,,,,,,,
ABB,ABB INDIA LTD.,PREVENTIVE HEALTH CARE,,SCHEDULE VII (I),,6.88,,,,,,,
ABB,ABB INDIA LTD.,PROMOTING EDUCATION,,SCHEDULE VII (II),,8.38,,,,,,,
ABB,ABB INDIA LTD.,PROMOTING EDUCATION AND RURAL DEVELOPMENT,,"SCHEDULE VII (II), SCHEDULE VII (X)",,3.07,,,,,,,
ABB,ABB INDIA LTD.,PROMOTING EDUCATION FOR DIFFERENTLY ABLED,,SCHEDULE VII (II),,6.48,,,,,,,
ABB,ABB INDIA LTD.,"PROMOTING EDUCATION, VOCATIONAL SKILLS AND RURAL DEVELOPMENT",,"SCHEDULE VII (II), SCHEDULE VII (X)",,9.0,,,,,,,
ABB,ABB INDIA LTD.,PROMOTING HEALTH CARE REDUCING CHILD MORTALITY AND IMPROVING HEALTH,,SCHEDULE VII (I),,3.38,,,,,,,
ABB,ABB INDIA LTD.,PURCHASE OF SHOES FOR SCHOOL CHILDREN AT NASHIK GOVARDHAN SCHOOL PROMOTING EDUCATION,,SCHEDULE VII (II),,0.32,,,,,,,
ABB,ABB INDIA LTD.,PURCHASE OF TEXT BOOKS FOR GOVERNMENT HIGH SCHOOL FARIDABAD PROMOTING EDUCATION,,SCHEDULE VII (II),,1.27,,,,,,,
ABB,ABB INDIA LTD.,RESEARCH AND DEVELOPMENT FOR SUSTAINABLE DEVELOPMENT,,SCHEDULE VII (IV),,10.72,,,,,,,
ABB,ABB INDIA LTD.,RURAL DEVELOPMENT,,SCHEDULE VII (X),,100.78,,,,,,,
ABB,ABB INDIA LTD.,SPONSORING MID-DAY MEALS FOR THE HUMANITARIAN PROGRAMME FOR THE CHILDREN OF IDENTIFIED SCHOOLS THROUGH THE AKSHAYA PATRA FOUNDATION ERADICATING HUNGER AND PROMOTING EDUCATION,,"SCHEDULE VII (I), SCHEDULE VII (II)",,9.18,,,,,,,
ABB,ABB INDIA LTD.,SUPPLY OF PAPAD MAKING MACHINE TO THE NGO PRABHODHINI TRUST NASHIK DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT,,SCHEDULE VII (II),,0.76,,,,,,,
ABB,ABB INDIA LTD.,SUPPLY OF PREFABRICATE PORTOLET TOILET BLOCK TO 42 SCHOOLS IN BHAWANIPUR BLOCK PURNEA BIHAR PROMOTING SANITATION & SWACHH BHARATVIDYALAY,,SCHEDULE VII (I),,48.2,,,,,,,
ABB,ABB INDIA LTD.,SUPPLY OF STATIONERY ITEMS AND INSTRUMENTS BOXES FOR 15 SELECT GOVERNMENT SCHOOLS NELAMANGALA RURAL DISTRICT PROMOTING EDUCATION,,SCHEDULE VII (II),,1.39,,,,,,,
ABB,ABB INDIA LTD.,TEXT BOOKS DISTRIBUTION PURCHASE OF MAINTENANCE ITEMS FOR SWACHH BHARAT CLEANING MISSION AT THE GOVERNMENT HIGH SCHOOL TANDAVAPURA MYSORE PROMOTING EDUCATION,,"SCHEDULE VII (I), SCHEDULE VII (II)",,0.33,,,,,,,
ABB,ABB INDIA LTD.,UNITED WAY OF BARODA LOCAL ART & CULTURAL FESTIVAL PROMOTION OF ART AND CULTURE,,SCHEDULE VII (V),,0.38,,,,,,,
ABB,ABB INDIA LTD.,WATER PROOFING WORK AT TERRACE GOVERNMENT HIGHER PRIMARY SCHOOL LAGGERE CLUSTER BENGALURU PROMOTING EDUCATION,,SCHEDULE VII (II),,0.31,,,,,,,
ABB,ABB INDIA LTD.,WEEKLY COMMUNITY HEALTH CAMP FOR LOCAL COMMUNITY IN PEENYA PROMOTING PREVENTIVE HEALTH CARE,,SCHEDULE VII (I),,0.9,,,,,,,
ACC,ACC LTD.,ACC AROGYAM HEALTH ERADICATING HUNGER POVERTY AND MALNUTRITION PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER,,SCHEDULE VII (I),388.5,277.5,"SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,CHATTISGARH PRADESH JUDO SANGH,AMHI AMCHYA AROGYASATHI,SARVA SEVA SAMITI SANSTHA,FORUM FOR RURAL DEVELOPMENT,SATTVA,HARITIKA,CREATIVE INDIA,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,UDYOGINI,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,PANCHAM RESEARCH & BIO TECH SANSTHAN,BALA JI ASSOCIATES,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,INDIAN GRAMEEN SERVICES,CENTUM FOUNDATION,AKRUTI RURAL DEVELOPMENT TRUST,DEEDS,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,MAHASHAKTI FOUNDATION,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,AGRANEE JAN KALYAN ANUSTHAN,JAN SEVAK SAMITI,JAN MANGAL SANSTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,CREDA,SANSKAR,WESTRIC TRUST,FOUNDATION FOR MSME CLUSTERS,DILASA JANVIKAS PRATISHTHAN,IIMPACT, NEW DELHI",,,,,,
ACC,ACC LTD.,ACC DISHA YOUTH EMPLOYABILITY PROMOTION OF EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN WOMEN ELDERLY AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECT,,SCHEDULE VII (II),221.25,278.25,"ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,FORUM FOR RURAL DEVELOPMENT,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,JAN MANGAL SANSTHAN,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,INDIAN GRAMEEN SERVICES,PANCHAM RESEARCH & BIO TECH SANSTHAN,AKRUTI RURAL DEVELOPMENT TRUST,AGRANEE JAN KALYAN ANUSTHAN,MAHASHAKTI FOUNDATION,LOKA KALYAN PARISHAD,NAAD GUNJAN KALA PARISHAD,DEEDS,FOUNDATION FOR MSME CLUSTERS,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,BALA JI ASSOCIATES,WESTRIC TRUST,JAN SEVAK SAMITI,HARITIKA,IIMPACT, NEW DELHI,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,CENTUM FOUNDATION,UDYOGINI,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,CREATIVE INDIA,CREDA,SANSKAR,SATTVA,SARVA SEVA SAMITI SANSTHA,AMHI AMCHYA AROGYASATHI,CHATTISGARH PRADESH JUDO SANGH,DILASA JANVIKAS PRATISHTHAN",,,,,,
ACC,ACC LTD.,ACC DRONA PROMOTING LOCAL ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS NATIONALLY RECOGNIZED SPORTS PARALYMPIC SPORTS AND OLYMPIC SPORTS PROTECTION OFNATIONAL HERITAGE ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART SETTING UP PUBLIC LIBRARIES PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS,,"SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VII)",146.25,70.5,"DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,PANCHAM RESEARCH & BIO TECH SANSTHAN,AMHI AMCHYA AROGYASATHI,UDYOGINI,CREDA,SANSKAR,FORUM FOR RURAL DEVELOPMENT,SARVA SEVA SAMITI SANSTHA,JAN MANGAL SANSTHAN,CHATTISGARH PRADESH JUDO SANGH,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,WESTRIC TRUST,SATTVA,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,AKRUTI RURAL DEVELOPMENT TRUST,FOUNDATION FOR MSME CLUSTERS,CENTUM FOUNDATION,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,INDIAN GRAMEEN SERVICES,DILASA JANVIKAS PRATISHTHAN,JAN SEVAK SAMITI,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,AGRANEE JAN KALYAN ANUSTHAN,CREATIVE INDIA,HARITIKA,IIMPACT, NEW DELHI,BALA JI ASSOCIATES",,,,,,
ACC,ACC LTD.,ACC LIESA SUSTAINABLE AGRICULTURE PROMOTION OF EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN WOMEN ELDERLY AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECT,,SCHEDULE VII (II),303.0,498.0,"MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,JAN MANGAL SANSTHAN,INDIAN GRAMEEN SERVICES,FORUM FOR RURAL DEVELOPMENT,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,CREDA,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,CHATTISGARH PRADESH JUDO SANGH,AMHI AMCHYA AROGYASATHI,SATTVA,SARVA SEVA SAMITI SANSTHA,IIMPACT, NEW DELHI,JAN SEVAK SAMITI,HARITIKA,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,FOUNDATION FOR MSME CLUSTERS,BALA JI ASSOCIATES,WESTRIC TRUST,DILASA JANVIKAS PRATISHTHAN,SANSKAR,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,CREATIVE INDIA,CENTUM FOUNDATION,UDYOGINI,AKRUTI RURAL DEVELOPMENT TRUST,AGRANEE JAN KALYAN ANUSTHAN,PANCHAM RESEARCH & BIO TECH SANSTHAN",,,,,,
ACC,ACC LTD.,ACC SAMPOORN SWACHHATA SANITATION ERADICATING HUNGER POVERTY AND MALNUTRITION PROMOTING PREVENTIVE HEALTH CARE AND SANITATION AND MAKING AVAILABLE SAFE DRINKING WATER,,SCHEDULE VII (I),379.5,310.5,"AMHI AMCHYA AROGYASATHI,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,JAN MANGAL SANSTHAN,CREDA,SANSKAR,FORUM FOR RURAL DEVELOPMENT,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,SARVA SEVA SAMITI SANSTHA,CHATTISGARH PRADESH JUDO SANGH,WESTRIC TRUST,FOUNDATION FOR MSME CLUSTERS,DILASA JANVIKAS PRATISHTHAN,SATTVA,HARITIKA,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,AGRANEE JAN KALYAN ANUSTHAN,CREATIVE INDIA,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,IIMPACT, NEW DELHI,UDYOGINI,CENTUM FOUNDATION,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,INDIAN GRAMEEN SERVICES,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,JAN SEVAK SAMITI,AKRUTI RURAL DEVELOPMENT TRUST,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,BALA JI ASSOCIATES,PANCHAM RESEARCH & BIO TECH SANSTHAN",,,,,,
ACC,ACC LTD.,ACC SANRAKSHIT PARYAVARAN CONSERVATION OF ENVIRONMENT ENSURING ENVIRONMENTAL SUSTAINABILITY ECOLOGICAL BALANCE PROTECTION OF ANIMAL WELFARE AGROFORESTRY CONSERVATION OF NATURAL RESOURCES AND MAINTAINING QUALITY OF SOIL AIR AND WATER,,SCHEDULE VII (IV),189.75,237.0,"DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,JAN MANGAL SANSTHAN,AMHI AMCHYA AROGYASATHI,UDYOGINI,CREDA,SANSKAR,WESTRIC TRUST,FORUM FOR RURAL DEVELOPMENT,SARVA SEVA SAMITI SANSTHA,CHATTISGARH PRADESH JUDO SANGH,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,HARITIKA,IIMPACT, NEW DELHI,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,FOUNDATION FOR MSME CLUSTERS,DILASA JANVIKAS PRATISHTHAN,SATTVA,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,AGRANEE JAN KALYAN ANUSTHAN,CREATIVE INDIA,INDIAN GRAMEEN SERVICES,CENTUM FOUNDATION,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,JAN SEVAK SAMITI,AKRUTI RURAL DEVELOPMENT TRUST,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,PANCHAM RESEARCH & BIO TECH SANSTHAN,BALA JI ASSOCIATES",,,,,,
ACC,ACC LTD.,ACC SWAVLAMBAN WOMEN EMPOWERMENT PROMOTING GENDER EQUALITY EMPOWERING WOMEN SETTING UP HOMES AND HOSTELS FOR WOMEN AND ORPHANS SETTING UP OLD AGE HOMES DAY CARE CENTRES AND SUCH OTHER FACILITIES FOR SENIOR CITIZENS AND MEASURES FOR REDUCING INEQUALITIES FACED BY SOCIALLY AND ECONOMICALLY BACKWARD GROUPS,,SCHEDULE VII (III),228.75,252.0,"PANCHAM RESEARCH & BIO TECH SANSTHAN,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,AGRANEE JAN KALYAN ANUSTHAN,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,CREATIVE INDIA,CENTUM FOUNDATION,UDYOGINI,SANSKAR,DILASA JANVIKAS PRATISHTHAN,SARVA SEVA SAMITI SANSTHA,AMHI AMCHYA AROGYASATHI,CHATTISGARH PRADESH JUDO SANGH,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,FOUNDATION FOR MSME CLUSTERS,AKRUTI RURAL DEVELOPMENT TRUST,JAN SEVAK SAMITI,HARITIKA,IIMPACT, NEW DELHI,WESTRIC TRUST,CREDA,SATTVA,INDIAN GRAMEEN SERVICES,JAN MANGAL SANSTHAN,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,BALA JI ASSOCIATES,FORUM FOR RURAL DEVELOPMENT,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE",,,,,,
ACC,ACC LTD.,ACC VIDYA SAARATHI SCHOLARSHIP AND SUPPORT PROMOTION OF EDUCATION INCLUDING SPECIAL EDUCATION AND EMPLOYMENT ENHANCING VOCATION SKILLS ESPECIALLY AMONG CHILDREN WOMEN ELDERLY AND THE DIFFERENTLY ABLED AND LIVELIHOOD ENHANCEMENT PROJECT,,SCHEDULE VII (II),42.75,28.5,"SARVA SEVA SAMITI SANSTHA,AMHI AMCHYA AROGYASATHI,CHATTISGARH PRADESH JUDO SANGH,SERDS KADIRANNAGARI PALLI BAGEPALLI TAL,SATTVA,DILASA JANVIKAS PRATISHTHAN,FORUM FOR RURAL DEVELOPMENT,FOUNDATION FOR MSME CLUSTERS,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,JAN MANGAL SANSTHAN,SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,BALA JI ASSOCIATES,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC,CREDA,SANSKAR,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,PANCHAM RESEARCH & BIO TECH SANSTHAN,IIMPACT, NEW DELHI,HARITIKA,SOCIAL EMPOWERMENT & ECONOMIC DEVELOPMENT SOCIETY,CREATIVE INDIA,UDYOGINI,AGRANEE JAN KALYAN ANUSTHAN,JAN SEVAK SAMITI,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,DEEDS,MAHASHAKTI FOUNDATION,NAAD GUNJAN KALA PARISHAD,LOKA KALYAN PARISHAD,INDIAN GRAMEEN SERVICES,CENTUM FOUNDATION,AKRUTI RURAL DEVELOPMENT TRUST,WESTRIC TRUST,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE",,,,,,
