Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
OISL,OCL IRON & STEEL LTD.,EMPLOYMENT ENHANCING VOCATIONAL SKILLS,,SCHEDULE VII (II),8.84,8.84,,8.84,,,ALL STATES,ALL STATES,State
OISL,OCL IRON & STEEL LTD.,ENSURING ENVIRONMENTAL SUSTAINABILITY,,SCHEDULE VII (IV),22.06,22.06,,22.06,,,ALL STATES,ALL STATES,State
OISL,OCL IRON & STEEL LTD.,"ERADICATING HUNGER, POVERTY",,SCHEDULE VII (I),0.57,0.57,,0.57,,,ALL STATES,ALL STATES,State
OISL,OCL IRON & STEEL LTD.,PROMOTING EDUCATION,,SCHEDULE VII (II),1.72,1.72,,1.72,,,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE,,SCHEDULE VII (V),206.0,124.0,,,,124.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE,,SCHEDULE VII (V),206.0,124.0,,,,124.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE,,SCHEDULE VII (V),206.0,124.0,,,,124.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE,,SCHEDULE VII (V),206.0,124.0,,,,124.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE,,SCHEDULE VII (V),206.0,124.0,,,,124.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ART & CULTURE FINANCIAL SUPPORT FOR A PROJECT-STATUE OF UNITY,,SCHEDULE VII (V),5000.0,5000.0,,,SARDAR VALLABHBHAI PATEL RASHTRIYA EKTA TRUST,5000.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,CSR PROJECTS OF OFFSHORE ASSET/ BASIN,,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (III), SCHEDULE VII (IV), SCHEDULE VII (V), SCHEDULE VII (VI), SCHEDULE VII (VII), SCHEDULE VII (VIII), SCHEDULE VII (IX), SCHEDULE VII (X), SCHEDULE VII (XI)",221.0,129.0,,,,129.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,CSR PROJECTS OF ONSHORE ASSET/ BASIN,,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (III), SCHEDULE VII (IV), SCHEDULE VII (V), SCHEDULE VII (VI), SCHEDULE VII (VII), SCHEDULE VII (VIII), SCHEDULE VII (IX), SCHEDULE VII (X), SCHEDULE VII (XI)",4934.0,3708.0,,,,3708.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,CSR PROJECTS OF PLANTS,,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (III), SCHEDULE VII (IV), SCHEDULE VII (V), SCHEDULE VII (VI), SCHEDULE VII (VII), SCHEDULE VII (VIII), SCHEDULE VII (IX), SCHEDULE VII (X), SCHEDULE VII (XI)",265.0,210.0,,,,210.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,ANDHRA PRADESH,ANDHRA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,MAHARASHTRA,MAHARASHTRA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,PUDUCHERRY,PUDUCHERRY,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,TRIPURA,TRIPURA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),4773.0,4772.0,,,KENDRIYA VIDYALAYA,4772.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION,,SCHEDULE VII (II),570.0,350.0,,,SAMSKRIT PROMOTION FOUNDATION,350.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,ANDHRA PRADESH,ANDHRA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,BIHAR,BIHAR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,CHHATTISGARH,CHHATTISGARH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,HARYANA,HARYANA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,JAMMU & KASHMIR,JAMMU & KASHMIR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,JHARKHAND,JHARKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,KERALA,KERALA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,MAHARASHTRA,MAHARASHTRA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,ODISHA,ODISHA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,PUDUCHERRY,PUDUCHERRY,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,RAJASTHAN,RAJASTHAN,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,TELANGANA,TELANGANA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,TRIPURA,TRIPURA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),8192.0,4159.0,,,,4159.0,WEST BENGAL,WEST BENGAL,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),6000.0,6000.0,,,INDIAN INSTITUTE OF PETROLEUM ENERGY,6000.0,ANDHRA PRADESH,ANDHRA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION & SKILL DEVELOPMENT,,SCHEDULE VII (II),590.0,266.0,,,VIVEKANANDA KENDRA VIDYALAYAS ARUNACHAL PRADESH TRUST,266.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,EDUCATION SWACHH VIDYALAYA ABHIYAN,,SCHEDULE VII (II),218.0,218.0,,,STATE EDUCATION MISSION AUTHORITY,218.0,MEGHALAYA,MEGHALAYA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,BIHAR,BIHAR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,HARYANA,HARYANA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,HIMACHAL PRADESH,HIMACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,JHARKHAND,JHARKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,RAJASTHAN,RAJASTHAN,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY,,SCHEDULE VII (IV),3606.0,1745.0,,,,1745.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,ENVIRONMENT SUSTAINABILITY CONTRIBUTION TOWARDS PRADHAN MANTRI UJJWALA YOJANA,,SCHEDULE VII (IV),10713.0,10713.0,,10713.0,,,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,HIMACHAL PRADESH,HIMACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,JHARKHAND,JHARKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,MADHYA PRADESH,MADHYA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,ODISHA,ODISHA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,TAMIL NADU,TAMIL NADU,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),2073.0,564.0,,,,564.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),9907.0,2462.0,,,DR.BABASAHEB AMBEDKAR VAIDYAKIYA PRATISHTHAN,2462.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,ANDHRA PRADESH,ANDHRA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,BIHAR,BIHAR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,HIMACHAL PRADESH,HIMACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,JHARKHAND,JHARKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,MAHARASHTRA,MAHARASHTRA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,ODISHA,ODISHA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),1307.0,1122.0,,,,1122.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,HEALTHCARE,,SCHEDULE VII (I),3634.0,509.0,,,HELPAGE INDIA,509.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,"ONGC FOUNDATION ONGC MERIT SCHOLARSHIP SCHEME, OTHER CSR ACTIVITIES",,SCHEDULE VII (II),990.0,990.0,ONGC FOUNDATION,990.0,,,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PRESERVATION OF HERITAGE,,SCHEDULE VII (V),56.0,23.0,,,,23.0,KERALA,KERALA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PRESERVATION OF HERITAGE,,SCHEDULE VII (V),56.0,23.0,,,,23.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,JAMMU & KASHMIR,JAMMU & KASHMIR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,MAHARASHTRA,MAHARASHTRA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,MANIPUR,MANIPUR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,PROMOTION OF SPORTS,,SCHEDULE VII (VII),684.0,188.0,,,,188.0,UTTARAKHAND,UTTARAKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,RURAL DEVELOPMENT,,SCHEDULE VII (X),131.0,33.0,,,,33.0,ANDHRA PRADESH,ANDHRA PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,RURAL DEVELOPMENT,,SCHEDULE VII (X),131.0,33.0,,,,33.0,ASSAM,ASSAM,State
ONGC,OIL & NATURAL GAS CORP.LTD.,RURAL DEVELOPMENT,,SCHEDULE VII (X),131.0,33.0,,,,33.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,RURAL DEVELOPMENT,,SCHEDULE VII (X),131.0,33.0,,,,33.0,JHARKHAND,JHARKHAND,State
ONGC,OIL & NATURAL GAS CORP.LTD.,SANITATION SWACHH BHARAT ABHIYAN,,SCHEDULE VII (I),20013.0,4544.0,,,,4544.0,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,SCHEDULE VII OF THE COMPANIES ACT,,SCHEDULE VII (III),1721.0,1529.0,,764.5,,764.5,ALL STATES,ALL STATES,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,BIHAR,BIHAR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,DELHI,DELHI,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,GUJARAT,GUJARAT,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,HARYANA,HARYANA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,JAMMU & KASHMIR,JAMMU & KASHMIR,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,KARNATAKA,KARNATAKA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,ODISHA,ODISHA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,RAJASTHAN,RAJASTHAN,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,TRIPURA,TRIPURA,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,UTTAR PRADESH,UTTAR PRADESH,State
ONGC,OIL & NATURAL GAS CORP.LTD.,WOMEN EMPOWERMENT & REDUCING INEQUALITIES CSR PROJECTS,,SCHEDULE VII (III),2005.0,1133.0,,,,1133.0,UTTARAKHAND,UTTARAKHAND,State
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ARUNACHAL PRADESH,DIBRUGARH,City
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ARUNACHAL PRADESH,SIVASAGAR,City
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ARUNACHAL PRADESH,TINSUKIA,Town
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ASSAM,DIBRUGARH,City
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ASSAM,SIVASAGAR,City
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,ASSAM,TINSUKIA,Town
OIL,OIL INDIA LTD.,ACTIVITIES RELATED TO WOMEN EMPOWERMENT,,SCHEDULE VII (III),148.0,148.0,,,,148.0,MIZORAM,MIZORAM,State
OIL,OIL INDIA LTD.,"DEVELOPMENT OF OTHER INFRASTRUCTURE LIKE COMMUNITY HALL, PUBLIC AUDITORIUM, PUBLIC LIBRARIES, CULTURAL CENTRES, ETC",,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,309.0,309.0,,,DISTRICT ADMINISTRATION,309.0,ASSAM,DIBRUGARH,City
OIL,OIL INDIA LTD.,"DEVELOPMENT OF OTHER INFRASTRUCTURE LIKE COMMUNITY HALL, PUBLIC AUDITORIUM, PUBLIC LIBRARIES, CULTURAL CENTRES, ETC",,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,309.0,309.0,,,DISTRICT ADMINISTRATION,309.0,ASSAM,SIVASAGAR,City
OIL,OIL INDIA LTD.,"DEVELOPMENT OF OTHER INFRASTRUCTURE LIKE COMMUNITY HALL, PUBLIC AUDITORIUM, PUBLIC LIBRARIES, CULTURAL CENTRES, ETC",,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,309.0,309.0,,,DISTRICT ADMINISTRATION,309.0,ASSAM,TINSUKIA,Town
OIL,OIL INDIA LTD.,DEVELOPMENT OF RURAL INFRASTRUCTURE,,SCHEDULE VII (X),576.0,576.0,,,DISTRICT ADMINISTRATION,576.0,ASSAM,DIBRUGARH,City
OIL,OIL INDIA LTD.,DEVELOPMENT OF RURAL INFRASTRUCTURE,,SCHEDULE VII (X),576.0,576.0,,,DISTRICT ADMINISTRATION,576.0,ASSAM,SIVASAGAR,City
OIL,OIL INDIA LTD.,DEVELOPMENT OF RURAL INFRASTRUCTURE,,SCHEDULE VII (X),576.0,576.0,,,DISTRICT ADMINISTRATION,576.0,ASSAM,TINSUKIA,Town
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),290.0,290.0,,,CENTRE FOR SOCIAL RESPONSIBILITY & LEARNING,290.0,ARUNACHAL PRADESH,ARUNACHAL PRADESH,State
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),290.0,290.0,,,CENTRE FOR SOCIAL RESPONSIBILITY & LEARNING,290.0,ASSAM,ASSAM,State
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),290.0,290.0,,,CENTRE FOR SOCIAL RESPONSIBILITY & LEARNING,290.0,RAJASTHAN,RAJASTHAN,State
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),973.0,973.0,,,"STATE INSTITUTE OF RURAL DEVELOPMENT,IL&FS EDUCATION & TECHNOLOGY SERVICES LTD.",973.0,ASSAM,DIBRUGARH,City
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),973.0,973.0,,,"STATE INSTITUTE OF RURAL DEVELOPMENT,IL&FS EDUCATION & TECHNOLOGY SERVICES LTD.",973.0,ASSAM,SIVASAGAR,City
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),973.0,973.0,,,"STATE INSTITUTE OF RURAL DEVELOPMENT,IL&FS EDUCATION & TECHNOLOGY SERVICES LTD.",973.0,ASSAM,TINSUKIA,Town
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),314.0,314.0,,,STATE INSTITUTE OF RURAL DEVELOPMENT,314.0,ASSAM,DIBRUGARH,City
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),314.0,314.0,,,STATE INSTITUTE OF RURAL DEVELOPMENT,314.0,ASSAM,SIVASAGAR,City
OIL,OIL INDIA LTD.,EDUCATION,,SCHEDULE VII (II),314.0,314.0,,,STATE INSTITUTE OF RURAL DEVELOPMENT,314.0,ASSAM,TINSUKIA,Town
